#Planet,Time from mid-transit (day),Flux,Error,Transit model,,Period-folded Spitzer transit photometry for the 7 planets of TRAPPIST-1
b,-0.010508,0.992881,0.000972,0.993616
b,-0.010426,0.992656,0.00122,0.993456
b,-0.010412,0.993815,0.00083,0.993433
b,-0.010361,0.992956,0.000967,0.993364
b,-0.01036,0.992595,0.001139,0.993362
b,-0.010233,0.994127,0.00149,0.993276
b,-0.010065,0.993244,0.000987,0.993177
b,-0.010032,0.993729,0.001107,0.99316
b,-0.009937,0.993115,0.000957,0.993111
b,-0.009736,0.993631,0.000566,0.993017
b,-0.009514,0.992217,0.000735,0.992926
b,-0.009349,0.99256,0.000992,0.992865
b,-0.009101,0.992737,0.001166,0.992781
b,-0.00899,0.993773,0.001061,0.992747
b,-0.008949,0.993479,0.000942,0.992734
b,-0.008928,0.993715,0.001119,0.992728
b,-0.008865,0.991964,0.000928,0.99271
b,-0.008863,0.99277,0.000905,0.992709
b,-0.008737,0.992088,0.001417,0.992674
b,-0.008576,0.992184,0.001019,0.992632
b,-0.008535,0.99273,0.000946,0.992621
b,-0.008439,0.99304,0.000811,0.992598
b,-0.008244,0.990748,0.000766,0.992552
b,-0.008015,0.992317,0.000835,0.992503
b,-0.007859,0.99436,0.001002,0.992471
b,-0.007604,0.99303,0.00105,0.992423
b,-0.007509,0.992261,0.000972,0.992407
b,-0.007455,0.991911,0.000928,0.992397
b,-0.00743,0.992801,0.001176,0.992393
b,-0.007365,0.992429,0.000878,0.992382
b,-0.007364,0.992153,0.001041,0.992382
b,-0.007239,0.992437,0.001386,0.992362
b,-0.007075,0.992458,0.000959,0.992337
b,-0.007036,0.992135,0.00094,0.992331
b,-0.006937,0.99069,0.000827,0.992316
b,-0.006741,0.991752,0.000798,0.992289
b,-0.006517,0.991716,0.001026,0.99226
b,-0.006354,0.992386,0.000967,0.99224
b,-0.006105,0.993486,0.00096,0.992211
b,-0.005998,0.99209,0.000868,0.9922
b,-0.005949,0.992769,0.00097,0.992194
b,-0.005925,0.99444,0.001202,0.992192
b,-0.005867,0.992737,0.00088,0.992186
b,-0.005866,0.992516,0.001147,0.992186
b,-0.005741,0.991282,0.001358,0.992173
b,-0.005577,0.992,0.000941,0.992157
b,-0.00554,0.993071,0.000877,0.992154
b,-0.005445,0.991101,0.000754,0.992145
b,-0.005307,0.991281,0.001488,0.992133
b,-0.005243,0.991688,0.000911,0.992128
b,-0.005021,0.991393,0.000936,0.992109
b,-0.004856,0.990666,0.001146,0.992097
b,-0.004607,0.992281,0.001069,0.992079
b,-0.004512,0.992967,0.000711,0.992072
b,-0.004451,0.992303,0.00087,0.992068
b,-0.004434,0.99438,0.00101,0.992067
b,-0.004368,0.992827,0.001215,0.992063
b,-0.004368,0.991912,0.000823,0.992063
b,-0.004242,0.992167,0.001316,0.992055
b,-0.004079,0.991444,0.000912,0.992045
b,-0.004042,0.991726,0.000992,0.992043
b,-0.003946,0.992006,0.000825,0.992038
b,-0.003809,0.992101,0.001607,0.992031
b,-0.003745,0.993033,0.000788,0.992027
b,-0.003523,0.992636,0.000892,0.992016
b,-0.003358,0.99172,0.001062,0.992009
b,-0.003104,0.992188,0.001071,0.991998
